Variable,Original,Translation
ldstr.d6f24268471dd99b03d9679d8e89611f,"No, please...!",
ldstr.05454c3ea9ea26c00ea980bebcea2905,No... NO! NOOO!,
ldstr.f5701e616a741b12e17ecd3a75ab2c44,No... we've lost!,
ldstr.efa9e6821be2562e6846fa2cc66ae441,Non-descript layer validation error.,
ldstr.47bddf646c452f1f52fa5281664a6680,Nooooooo!,
ldstr.960b44c579bc2f6818d2daaf9e4c16f0,Normal,
ldstr.601560b94fbb188919dd1d36c8ab70a4,North,
ldstr.284c75381249f2ca46f675c5e202a12a,North Underrail,
ldstr.71132bec7dd96350cfea7966e7c49e6c,Not a good place to stand around. I'll be over there.,
ldstr.4ec978d24b9e08d82c030784e41f4171,Not bad at all.,
ldstr.d8cb07148e1d4d6118d977d0d95fbfbf,"Not bad, not bad...",
ldstr.a0dd898d5577aabb88f8db0de0bb65d7,Not enough action points,
ldstr.7d0ecc7264e601bc7ecd5afe12d1d740,Not enough energy!,
ldstr.295fbbc2b6cb37a1841e93eac8b93927,Not enough room,
ldstr.29f6c17778caaba163d79ed366c2c329,Not enough room to disembark here.,
ldstr.b36615b9be6f85906cb9168facd3b1b9,Not enough room to dismount here.,
ldstr.5173bcc129ea291974f6797bdfb66a36,Not everyone was happy with the direction SGS took. Most of Gorsky's followers and even some neutrals left the station to join his Silver Hand in Core City.,
ldstr.0f4d69bac853266d8251c9da7a631e05,"Not everyone was happy with the direction SGS took. Most of Gorsky's followers and even some neutrals left the station, while Gorsky himself denounced Vera and declared himself her enemy.",
ldstr.46245039dc1ce6d1c8fe67caa449cab4,"Not everyone was happy with the direction SGS took. Most of Gorsky's followers and even some neutrals left the station, while Gorsky himself denounced you and declared himself your enemy.",
ldstr.38bbd36e59020e73e5138c34ee25b884,Not everyone was happy with the direction SGS took. Most of Gorsky's followers and even some neutrals left the station.,
ldstr.a18ed25eafd66669f88dbf0995b2c017,"Not everyone was happy with the direction you were taking SGS and, eventually, Vera and her followers left the station to join the Protectorate in the Upper Underrail.",
ldstr.fc311c49b175c0c36456ff853d0cb44c,Not found.,
ldstr.57005bb7879c47d0a35a234a9ddfba59,Not innervated.,
ldstr.7b6303633a85f05f6a94b2be89033665,"Not long after Edmund was killed, an unfortunate accident befell Simmons' son Miland as well. Knowing this was the work of Archibald's lackies, the head of Coretech sent in a suicidal drone in attempt to end Knight's life.",
ldstr.89c338944428e1a271dfca2e19dc2822,"Not long after, SGS became an official part of United Stations.",
ldstr.e0df451a4c5f14bf2439ea6ea6cb6a8b,"Not long after, the Protectorate, now firmly established in the South, used this opportunity to conquer the weakened city under made up pretext of Foundry supplying their mortal enemy - the Free Drones.",
ldstr.12a64ecbcbe70813cbcd0abed86d9fcc,"Not soon after the Core City blockade was lifted, the Acorn was smuggled to a Free Drone cell in North Underrail.",
ldstr.d6c78793fc77155004d401e856dc4bc8,Not strong enough,
ldstr.f4c6f851b00d5518bf888815de279aba,Notes,
ldstr.f80a4ad87fee7c9fdc19b7769495fdb5,Nothing,
ldstr.6a1e65daadf4b4c85d1fa33c648c6075,Nothing happens.,
ldstr.266d2fab5179c62a3e30e5c96ce3b51a,Nothing is biting.,
ldstr.c730555172f857986de1fcd4415ec97c,Now *this*... I can fit my whooooole shack in this!,
ldstr.daa73c9b271d318a2b46621fd7bb88a5,Now hand me the catalyst.,
ldstr.12b118e8699823886efa2ced5d04741d,"Now that the High Voltage Penetrator is assembled and active, find a way to further overcharge the entire facility.",
ldstr.4cc4ab704728bb442da8ccfce641df2c,"Now that the High Voltage Penetrator is assembled, Phreak wants you to aid him in overcharging the entire facility, by enabling the water boilers of the nearby facility, located on the level below and then east from where Phreak himself is. Once done, find a nearby console to further overburden the system.",
ldstr.b4bd47e7a1be9ce61d0a06695690a13b,Now the morphine.,
ldstr.a769a9cd84159ac39cff133904d23a44,Now wipe my forehead.,
ldstr.b14804b961652d934f1b4118c2756a5e,Now!,
ldstr.f1a21225f1fb9760573e256ce26dba01,Now's your time to shine.,
ldstr.5e358238e456a62b0c7147d54ea08bbe,Null data model symbol encountered.,
ldstr.7e22492e6e4bd5f8ecf3dea21b814ee8,Null initiator attempted to a interact with a monitor ({0}).,
ldstr.f477ada583de031f343e5e4b5498807a,Null initiator attempted to a open container ({0}).,
ldstr.46fee3f0b3228201513d74dda26b2eb0,Null initiator attempted to a open vehicle ({0}).,
ldstr.ff1d968c3e71cc2aef871094a6cd37d6,Objective completed! Returning to starting position!,
ldstr.aa05f343199cd3b2c889d54935699c1c,Objective secured.,
ldstr.97fa202975d976ba8bd32c7deba16cfb,Observer code must be a number between 0 and 64.,
ldstr.9b057046cf44b615cd935cf115aa6f35,Obstructs {0} utility slot{1},
ldstr.a8a06837aec81e16c9a07221848aef6f,Oculus,
ldstr.e44e9421458851404fa2d8b796b3bb34,Oddities,
ldstr.e880a458ab557c5a044df3374619254b,Oddity,
ldstr.90e771b9dc559984ca39d3a4d02c3e7f,Ode to the Sun,
ldstr.13d607dbb4e4061e503f870f091bc407,Of Annihilated Past and Future,
ldstr.27661bd177ebd9ca518c218ba51fe618,Of course you do! Get ready for some hardcore slaughter after the break!,
ldstr.4a4dc019f945f990627b7e488f1a7b7d,"Of course, we're talking about Zap!",
ldstr.d15305d7a4e34e02489c74a5ef542f36,Off,
ldstr.19c09932da41621578010ba99cc1c795,Offense,
ldstr.fcf32928038737c4751802aeabc44d43,Offered,
ldstr.87e2e6ac8b3b1b63c15f03e82bdaeaca,Oh my!,
ldstr.9569e881b6946e9ab14a318145fc2aa1,Oh my! ,
ldstr.506736abb8f386dd865707d534b06ec9,Oh my! *,
ldstr.fefbf01c08066140952899c707c95629,Oh no! It's happening again!,
ldstr.1b98248f8a269bb216cbfce33d873abb,"Oh no, *",
ldstr.66f45dc9f7636149a68050f14efc9185,Oh!?,
ldstr.5ef45241d2ba51788a1ca806fa5f3a33,"Oh, did someone say bugs? Because that's what our challengers have on the menu today!",
ldstr.c31ee5b7063b6bdf2cf826f8668de7aa,"Oh, thank you...",
ldstr.baafd4047ffd6ad4a2dafdbb3a7b7d7e,"Oh, there you are!",
ldstr.7793730c42804e14d36939c2aacc5154,"Oh, yeah!",
ldstr.874bd4028431d9a58a7a384d93c0952d,"Oh, yeah.",
ldstr.5d295790e8b81c055e16b15e975e8d93,Oh... Oh... Ta-na-na-na... ::hic::,
ldstr.2e5419b83e0d1ac1e5bf77a4de75134d,"Ohad Xander suspects that Daniel Arda, a trader currently visiting Core City, is selling a fake combat enhancement drug called Hercules. He wants you to expose this fraud to everyone in Core City once you have the appropriate evidence.",
ldstr.2e69df5961f20aee0897cf1905156344,Oil,
ldstr.4c5f33f36aed0cbc3dc5a85362b5b43e,"Okay boys, we're ready to broadcast! Get in there and, um, yeah. And don't forget to grab some gear! Good Luck!",
ldstr.aabf27c2e624a9c00d1954ba5ec76861,"Okay, let's slow dooooown....",
ldstr.b1eb46dce80dbd9258749c03542a6f5e,"Okay, man. Place the brew.",
ldstr.262ab066e900daf1332ea4eeeaed3542,"Okay, okay. Give me the gyromitrin.",
ldstr.7f17f81263b6caf36b9e1fb16627b10b,Old Ib's Family Photo (Old Ib's Homestead),
ldstr.a0d88d12b972c6b7a0e91908861f465c,Old Junkyard Dogs,
ldstr.18caa815ea924f471aef7ab39a80ee89,Old Junkyard Mutant Dogs,
ldstr.51a29727aa5c9073b2c50f6a8f2bd1c1,Old Junkyard Mutants,
ldstr.fec0a55e93f6bd9b59210df1d44ad26e,Old Junkyard Muties,
ldstr.e45cb93af2818e4bc3aedee9b75c82b4,Old Junkyard Robots,
ldstr.45237bd22bb46aa80c56da4151ab8b46,Old Junkyard Turrets,
ldstr.3855d778c1265d02364524fcd6d817fe,Old Junkyard Wyatt,
ldstr.a748b6eeefc2d76d1d55efee53f9f78c,Old Junkyard Wyatt's Dogs,
ldstr.60faeb50286958f8d73d8b7d1e1f871c,"Old man Wesley and someone called Doctor, they treat you well, and give you food and a place to rest. A place just for you, with no one to fight over it.",
ldstr.e0b3a400344815f9a6a62f8a3f490434,"Olivia wants you to kill her husband Nicolas, but only if you make it look like a work related accident. Otherwise, she'll refuse to pay you. You'll find him in the metalworks.",
ldstr.a3ce82ae4ef22c7689f4fe98f558992d,Omnipresent Pressure,
ldstr.cb905fb74414be4febbfe1147970ef3a,On hit: ,
ldstr.61d0ede8f5f2cd926ab738090c4fd876,On my mark... and go.,
ldstr.77f98a690fdb6725c3ab9c16bc923e1e,"On second thought, keep it. I got something else in mind.",
ldstr.7a7d14ce41d6a4fd2a4700aebc52474d,"On second thought, maybe you'll be interested in something else instead.",
ldstr.58dbf82b56c227dc2ed5cd292dcba22d,"On the other hand, Eels ensured that whatever the town's future may be, it will have to include them.",
ldstr.88ab2301bfdaa939ffa034590e532feb,"On the other hand, the knowledge of this betrayal sew seeds of doubt and mistrust among comrades. Who else could also be a spy?",
ldstr.b0110cb729da70e4cf474171b469bafd,On the other side we have ,
ldstr.52e48a3bd7c1ab765a9775b175261f63,On {0}: ,
ldstr.9806a32d7c88974ea17e2e6246187e9b,On-screen Keyboard,
ldstr.a6d6685a2a6db933c6684806fe63e9e1,"Once the Protectorate soldiers managed to crack the heavy gate and enter the Institute, they found none alive among the carnage. All the bodies of the dead Faceless were gone and all the Tchortists lay where they fell.",
ldstr.06c2cea18679d64399783748fa367bdd,One,
ldstr.ee20ad917aa7fb308900a9b843bc0329,One Off Week,
ldstr.0a78f44974ae2e32d81b82d889d6ee63,One of Coretech's warehouses is under attack. Go there and eliminate the opposition. The warehouse is located just west of the main city entrance.,
ldstr.b0d59e5be139ce2e4f40e8d669857430,One of your armor pieces has been damaged and will provide you with reduced armor bonuses until repaired.,
ldstr.61ed9c96f26b2fc890ffde001bd26d57,One of your armor pieces has been heavily damaged and will provide you with no armor bonuses until repaired.,
ldstr.7ba851c20d78a79b594d3289bcb9d9ab,"One organization sought to challenge the balance of power in the city, though - the Silver Hand, formed from the Zone Rats gang and led by Gorsky, who left SGS to pursue his ambition of taking control of Core City.",
ldstr.64c81ab242f7386e2fa8564fa28de7ad,"One organization thrived in this chaos - the Silver Hand, formed from the Zone Rats gang and lead by Gorsky, who left SGS to pursue his ambition of taking control of Core City.",
ldstr.f7bd6fbdf616df6a863533a57093e1f0,Only NPCs can travel through this transition,
ldstr.1fa57ab01169b9adad6e70d9edde5493,Only affects {0} characters,
ldstr.96f0178822e0f75653a39eb16eea67a0,"Only show ammo, special bolts, and thrown knives blueprints.",
ldstr.2f9b4fec3542499dfd4a610609cabb89,Only show blueprints for conventional and unconventional drugs.,
ldstr.64fa6b8a9375441d496adad5984194a7,Only show blueprints for grenades.,
ldstr.8fad817df96157693b8494988eab29ae,Only show blueprints for intermediate crafting.,
ldstr.867f67edab0a960c42b1c2e529cf62ec,Only show blueprints for various armor pieces.,
ldstr.05e79f0865bdb6549482c019838036cf,Only show blueprints for various mechanical and electronic devices.,
ldstr.46bcf354396408876e1a8ff4a72a32d9,Only show blueprints for various traps and mines.,
ldstr.abc7c1b8b30c3cad7c7b12c8fcdcfe55,Only show blueprints for weapons.,
ldstr.d04c3453f4046b995a26f9a9a654e609,Only works when when armor penalty is at or below {0}%,
ldstr.c58de8415b504a6ffa5d0b14967f91bb,Onslaught,
attr.c58de8415b504a6ffa5d0b14967f91bb,Onslaught,
ldstr.e9ec0289194c4d93067ac35f6e092306,"Oooooh, what the hell...? Damn...",
ldstr.012c036631256361125ff1bb7698eaaf,"Oooooooh, the lines...",
ldstr.c3bf447eabe632720a3aa1a7ce401274,Open,
ldstr.80af46a0d10e06152f7e82c0d2f0178d,Open Power Box,
ldstr.7c1c0e0c45f6e09cd17ee3b442b4512e,Open Power Box (Multiple),
ldstr.ff4244149a1d76ba6b076681b77be792,Open Ventilation Shaft,
ldstr.9fcdf210c437b062f71a802394365f35,Open the door slightly and silently and peek through it.,
ldstr.ff7d402e1ff67fda11cb904e0e094705,Open the hatch.,
ldstr.54d747f95da37cc18b6c585fc52aad7f,Open the main menu.,
ldstr.208651dc2911e57366417f992f98daed,Open your eyes. We have arrived.,
ldstr.9bd99a0beea48f10663fc4a7d7a33140,Opening,
ldstr.6cac5facf9d0ed8db9064b5bec4c6acd,Opening {0}...,
ldstr.3c46c96022bb6565ace6407181bbe73b,Opens a ventilation shaft. This will require a certain level of lockpicking skill depending on the targeted ventilation shaft.,
ldstr.3ff3e785fa31392aee9c595f14477dff,Operate,
ldstr.a144eccbfa0dcd6afc57b0d7e3b2fceb,Operation completed successfully.,
ldstr.f0525aafa095ed2665d03681537a70ea,Ophiuchus,
attr.e83cc1bc9c0e3f8016f30e9c6e2b6329,Opportunist,
ldstr.e83cc1bc9c0e3f8016f30e9c6e2b6329,Opportunist,
ldstr.c4d233a1a69f0c602095d9d8e8568f2e,Opportunist: Disabled Target,
ldstr.4a1915de9bf0710583a6baca0791ba1b,Opportunist: Slowed Target,
ldstr.fbc1fbf0bfe455a76560c7a8fe664778,Opportunistic Attack +{0}%,
ldstr.5d4a5a9de555382e6b8156afeea88f13,Optical fiber,
ldstr.45c2d17716ec6afba9f583806339adfd,Optimal Weapon Range,
ldstr.74d68957f2204aaf8650948e691ad616,Optimal range:,
ldstr.ebb061953c0454b2c8ee7b0ac615ebcd,Optional,
ldstr.dae8ace18bdcbcc6ae5aece263e14fe8,Options,
ldstr.e3b18e53a438cdcf2189623a97e2f684,Or is it the other way around!? ::Laughs.::,
ldstr.17d2afe5cd4becba494f52894ebd3c5a,"Or more accurately, they simply did not return from one of their supply runs, instead venturing out into the open waterways of South Underrail.",
ldstr.28fc93d12a0256ef5cdcd0ffb42f53df,"Or so it seemed. As the pirate menace grew, Camp Hathor found itself subjected not only to great economic losses but to raids directed at its coastal territories.",
ldstr.a2f9a321952ce240d345536a71775d68,Order through agility.,
ldstr.73ca10c0d3255168aed71d20a4ff92f0,Orders the utility bot to operate a mechanism.,
ldstr.1b758c2bf295ad82863595c690114730,Organ or animal,
ldstr.819c23c73068e6836db28b17a881982f,Organic Gel Electrolyte,
ldstr.abbd64f40c34c537d3a571af068fce29,Orientation,
ldstr.7e1ad070b7fff621d9d64a71cec87684,Orion,
ldstr.6311ae17c1ee52b36e68aaf4ad066387,Other,
ldstr.52ef9633d88a7480b3a938ff9eaa2a25,Others,
ldstr.39f964e1c69bf55cb44d1fa71167e91f,"Otto wants you to aid him in overcoming his greatest challenge. Slay the Jet Eater, and help him claim it as his trophy.",
ldstr.95e5892678f4dedc140ddc36b92b9ce9,Ouch *,
ldstr.5e0ceef4a4bfd8fef969bda6a9472ddf,Ouch! I think I scorched my ear.,
ldstr.20f341788ecafe4edef301a7fe65b935,Ouch! Ouch! Ouch!,
ldstr.30f103a35e6e2ccdf2f43cee347f5968,"Ouch, *",
ldstr.0a8b0a3f2f85fa4b1484639d0db45ff6,Our apologies to all our ArenaNow spectators; we've just been informed we got some minor technical difficulties.,
ldstr.57e081d5faa843c60d9591c63ef48a3b,Our beloved Master Exploder has been quenching our bloodthirst for years with his explosive and fiery personality!,
ldstr.259861bac8dc77cb23c1eb7e6c267168,Our death... will not be in vain...,
ldstr.27944f6aaa1fa9b22def6c4db802572e,Our dreams end here!,
ldstr.77f38fef0d635711ebec25ae06d791e3,Our efforts are futile...,
ldstr.1923119adcf1ce1c5d4ea92feefd183a,Our fate is sealed...,
ldstr.9e48e05b40c1d148345eab12ecd88990,Our might cannot be matched.,
ldstr.bc924756f9d212b32dee23e3b154ac91,Our resolve is unmatched! Fight on!,
ldstr.b40bc966ecf13b5acd382f8fd7d805b4,Our senseless existence ends today.,
ldstr.43d5c7fb26144498c4ea6739cda76958,Our torture has only begun.,
ldstr.5214b983770c7d5fd7f0fe3d8b497417,Ouroboros,
ldstr.14060c11280e2c7db348c6403f88c12a,Ouroboros - Creating smooth path: ,
ldstr.f0c72c2760fd7124afbb949ec7e6dc43,Ouroboros Console,
attr.0de6d92b5f84f8402c1633f1d57c29da,"Ouroboros.Playfield.Design.Forms.CustomDataAspectEditorForm, Ouroboros.Playfield.Design",
ldstr.a0afc5f847bc72fc50b00715dec26ae6,Out of Motion,
ldstr.0e55b3f456dec4329405deb42e400c64,Out of ammo!,
ldstr.1526124657a0508c3c0598cd18917e17,Out of bolts!,
ldstr.d9c488bb9adb810cef0a2765622f848d,Outer Visions,
attr.d9c488bb9adb810cef0a2765622f848d,Outer Visions,
ldstr.606b51cc1c9d0b4af394419a22f2ff1f,Outline,
attr.606b51cc1c9d0b4af394419a22f2ff1f,Outline,
ldstr.7e3e45b3949409d18d85f064dc2cec9a,"Outside of Junkyard, however, things were looking grim.",
ldstr.f21f7fd67b538aa7389e40ad67fac624,"Outside of Junkyard, however, things were looking grim...",
ldstr.dc91b4832fd81f44eb3b8ee221b88ce5,Over there: That must be the main entrance.,
ldstr.654265b4a83c3300c9fac4ffa2623a68,Overcoat,
ldstr.f708091a401c7935123c295dd44a6147,Overcoat fabric,
ldstr.fcaeeb6e34b4303e99b91206bd325f2b,Overwatch,
ldstr.da364eb37e143f6b2b5559aa03f5913a,Overwrite,
ldstr.6689d81aebadeae83b36885c086de852,Pack Hunting,
ldstr.ed13c79f9d7470ba16fa294ec025527a,Pack Rathound,
attr.ed13c79f9d7470ba16fa294ec025527a,Pack Rathound,
attr.ca47228320afc89c3b3c1237f9b790a3,Packrathound,
ldstr.01ea813c5409643dcba24493398a9581,Padded ,
ldstr.a10443964156b9e87c95e74c8f9baf15,Padding,
ldstr.193cfc9be3b995831c6af2fea6650e60,Page,
ldstr.e865a61e1da07cec3a2248411d0ef362,Pain Suppression,
ldstr.cf0d16a613a72ccb3fb61320d88f1ba6,Painkiller,
ldstr.33920aa3f583d7b41fb0922daf61dff2,Parafibrotic Regeneration,
ldstr.bc8f05f5086f9dcf33310277458450e3,Parafibrotic Regeneration Catalyst,
ldstr.e6b2df0ab1bf2506f3b1db108900296a,Parafibrotic Regenerative Injection,
ldstr.ef343a526543a222bd1e8ff9675a9b47,Parafibrotic Regenerative Injection had no effect on {0},
ldstr.82639901c786e40b056af9fa61301221,Paralyzer,
ldstr.5ebedf1ac058b7c02b2acbcbf098c0c4,Paranoia,
attr.5ebedf1ac058b7c02b2acbcbf098c0c4,Paranoia,
ldstr.cde16fc9436422b814d17ee482273f34,Paranoia: Critical Chance Reduction,
ldstr.ca1b49c3ceb2cc9f2acecd844de3ee6a,Paranoia: Damage,
ldstr.772357f1aae99b4e2d5009e774a3cf0d,Paranoia: Detection,
ldstr.5c03df1bcb35d9aab21f05f30e1682e2,Paranoia: Initiative,
ldstr.4cde1f88a55a6eae307fcf4806aab788,Parasitic Infestation,
attr.ae6aad00b2c68dbc984fbe8411d4caba,Parry,
ldstr.ae6aad00b2c68dbc984fbe8411d4caba,Parry,
ldstr.fb945bdd3e6714f90d5e0ff43eef4ec7,Parry: Block Amount,
ldstr.f011a58903af9275e21b634ff156b119,Parry: Chance,
ldstr.c9ad95228aa735bdda1aebf38da022af,Parse,
ldstr.4045a31ab81213deef04dded93e687e2,Part Size: ,
ldstr.9ce2d07469b39a72159ed8b0e0e597ca,Parts,
ldstr.9a4e9260b959031f46db45660d815aa0,Parts & Trunk,
ldstr.f06e5430c3be438475ccd7ef631200f6,Pass through to the other side.,
ldstr.f80bc338b6146b566004a046f8137c85,Passive,
ldstr.95ab5fd9caf6ba754de21d6c9321d60e,PatchLibrary: Failed to instantiate global patch '{0}'. Attribute not found.,
ldstr.37cbf45b4c013b1b17d219e4a562cfba,PatchLibrary: Failed to instantiate global patch '{0}'. Default constructor not found.,
ldstr.bd144ccc5f741551fd414e6029737ae7,PatchLibrary: Failed to instantiate global patch '{0}'. Unable to parse target version.,
ldstr.4226b14c407200bbe69ec431bd2eccdf,PatchLibrary: Failed to instantiate global patch.,
ldstr.2d2adcf341974948aca4dc2ebd3ff373,PatchLibrary: Failed to instantiate item patch '{0}'. Attribute not found.,
ldstr.3bdc71921d7575f0efe66a0b0eb7735b,PatchLibrary: Failed to instantiate item patch '{0}'. Default constructor not found.,
ldstr.b4d9e04268aa0cfbd1b9263ace0d1755,PatchLibrary: Failed to instantiate item patch '{0}'. Unable to parse target version.,
ldstr.f4e5a71199ef444e9e2892f98f332d6f,PatchLibrary: Failed to instantiate item patch.,
ldstr.e1e9eb01a2d281894881a8633cd2bd0f,PatchLibrary: Failed to instantiate locale patch '{0}'. Attribute not found.,
ldstr.d38bac06b95d59712f2f086847163f02,PatchLibrary: Failed to instantiate locale patch '{0}'. Default constructor not found.,
ldstr.e41f1f208a177db18af5b1dbe3efdffa,PatchLibrary: Failed to instantiate locale patch '{0}'. Target locale is null or empty.,
ldstr.3b426130879fafc00a3db53507a91919,PatchLibrary: Failed to instantiate locale patch '{0}'. Unable to parse target version.,
ldstr.ed189d36f967137c8d90fafef6ecaf6a,PatchLibrary: Failed to instantiate locale patch.,
ldstr.826129f54f74e0b6ed44f4747181a86e,Path: {0},
ldstr.149bf8b43eeed6b9f734260b272f86e8,Pathfinding Matrix Create,
ldstr.9cb8124c2fdee48b316570956ed55af4,"Patrick Pierce, a mechanic who resided in SGS was found dead in his room some time ago. Cause of death is unknown, but Lenox, Pat's brother is not pleased with the response from SGS and wants you to investigate and learn how Pat died.",
ldstr.0069e65723827351d8d71bfd019dc5d1,"Patrick, I... will avenge you!",
ldstr.df7a8712303eeadde5d19f0e2955085c,Patrol,
ldstr.f4da1143171c541e4421dc3718f10bde,Patron,
ldstr.c4850d0e28ccfed8b67308b47ce63b12,"Peace and quiet, at least by South Underrail standards, finally returned to this weary station. But after being so close to eradication, Rail Crossing was faced with an important decision:",
ldstr.90cfb243e2b6cd3d2b73c6369f22634d,Peek,
ldstr.0a9085573adbae324c188245d27ba929,Peek through the vent.,
ldstr.d57a0587e2ced8b2c87606d9410a2e47,Pegasus,
attr.fb26baa090a4bad4d038e3550632b562,Pellet Mayhem,
ldstr.fb26baa090a4bad4d038e3550632b562,Pellet Mayhem,
ldstr.7c74f5749c4cd1b1f8f611a2797a21e5,Pellet Mold,
ldstr.ef829858697fad3a25da0692aaaeca0b,Pen,
ldstr.ddd504b6f16281c901e790d200938bb0,"People still flocked in great numbers to watch the Arena, their thirst for blood never quite satisfied.",
ldstr.da1691c28eb331e45a71c17a7473e0ca,Perception,
const.da1691c28eb331e45a71c17a7473e0ca,Perception,
attr.3a35eae890552f740a11500334c3692c,Perfect Scattering,
ldstr.3a35eae890552f740a11500334c3692c,Perfect Scattering,
ldstr.19f1d794a5971ee79949934ed540264f,Perform ,
ldstr.a8061bc1cfd058d761d3f7bcebef84f5,Performing Fend reduces cooldown of Sweep attack by {0}.,
ldstr.513f364f3ce79c3d8d3c88bb2c20c4a8,Performing a Sweep attack will grant {0}% bonus damage to your next Sweep attack. Expires after {1} if unused. Stacks {2} times.,
ldstr.b78f06ee0c4b8fc7717a51154d1d855a,Perimeter compromised. Fall back!,
ldstr.a265f9fa8638c109a8c6762020af8405,Perimeter secured.,
ldstr.cdcc32a064503184053bd2018d1c0e7e,Periodic,
ldstr.ef96a39178dc6d77d1bdfda5cfc91263,Perseus,
const.4475aba314daf7b5f065c4a166bb7260,Personal Cloaking,
ldstr.4475aba314daf7b5f065c4a166bb7260,Personal Cloaking,
ldstr.1f2698fde01ba277b0b624e66b2db773,Personal Cloaking Field,
ldstr.7206d53849868163601f15d7ae9083e6,Personal Computer,
attr.4f5fc18d5ba7b3aca75e3d4c6a0fbebe,Persuasion,
ldstr.4f5fc18d5ba7b3aca75e3d4c6a0fbebe,Persuasion,
ldstr.882de4fb7013c6209db8fa4ab3d0d9b1,Persuasion >= {0},
ldstr.6f9c1666eafdc7857d516d1f676dfcd3,Pesticide gas,
ldstr.18cc4878f9196b87c7ac1503bb67ae97,Pew pew!,
ldstr.f0a43d6e5eea19af337a176e9836acdd,Phantom,
ldstr.72b4aa7d8c6b5ff2b206b6faf0f8b212,Phew! Hope he makes it in one piece.,
ldstr.f541ce04abaaafb3cf7441e08ed43f2e,"Phew, I think that's finally done.",
attr.e5348e0c46480066c8c2176421798201,Philosophy,
ldstr.e5348e0c46480066c8c2176421798201,Philosophy,
attr.bd0cd5925b9027285fec9cd4dc3ad4a2,Philosophy II,
ldstr.bd0cd5925b9027285fec9cd4dc3ad4a2,Philosophy II,
ldstr.a0f9a5158979216252401a8001847d5c,Philosophy III,
attr.a0f9a5158979216252401a8001847d5c,Philosophy III,
ldstr.5047bc596a4bab2dc7f7c120bb22dec5,Phoenix,
ldstr.30b9d98193defa62602387bdb559a5cf,Phototannin,
attr.cb27b615a8a4e29fdf3e7c52cb09e5ef,Phrase,
ldstr.72f0aea3dacab88d241bc747fa2618d4,Phreak has given you his forged metro tickets for a test run. Take at least one train ride to anywhere you like and then report back to him.,
ldstr.c84ca7d10d6f6726868842c4a43eb46d,Phreak has tasked you with finding the remaining two components needed for assembly of a device he's working on. Both pieces are located in the Upper Underrail Metro within his secluded hideouts. Plug in the Orange Box into any emergency phone booth you find and seek out a way to gain access to his hidden shelters.,
ldstr.97aeef2ac4db7f9eaac9ba6e3f7c92d9,"Phreak wants you to head into the sewers, all the way to the northwest, and find a lever that will lead to one of his hideouts. Once there, deal with the Acid Hunters and bring him back his High Voltage Power Cables.",
ldstr.e85290f8e72faf227bc6d0565c48f297,Pick it up. It is done.,
ldstr.c87f8843a4ad3affa38f5f973e245d53,"Pick up the Orange Box and find all three components needed to assemble the High Voltage Penetrator. You will need its core and controller both of which are somewhere in the Upper Underrail Metro, and high voltage power cables which are located in the Core City Sewers. Assemble the components at the power grid and power it up.",
ldstr.eb7ccf40880566b13b7a4100c8d40ceb,Pick up the Orange Box and find the remaining two components needed to assemble the High Voltage Penetrator. Interact with the emergency phones of Upper Underrail Metro and recover the device's core and controler. Assemble the components at the power grid and power it up.,
ldstr.e0dc52fb33871b15dc7a546ac0400afe,Pick up: Study this item to gain {0} point{1} of experience. You can study this type of item up to {2} times.,
ldstr.a021bbefc0f3c6dcd3d0b12cf3290412,Picking mushrooms and plants to make Juice is too time-consuming. Find someone who will supply Dude with all the necessary ingredients and let him know.,
attr.3fa8b8bc85ee1878940f2d3229075b12,Pickpocket,
const.3fa8b8bc85ee1878940f2d3229075b12,Pickpocket,
ldstr.3fa8b8bc85ee1878940f2d3229075b12,Pickpocket,
attr.7f527c1bdbc18a6a74568434bda097e6,Pickpocketing,
ldstr.7f527c1bdbc18a6a74568434bda097e6,Pickpocketing,
ldstr.5bc95dec38b345820021ed6d7c0ae34c,Piercing Shot,
ldstr.32e9edc16056ea133af764ed59b74291,Pig,
ldstr.7ec4aca57de6726de2293f7e7f54d892,Pilkæster,
ldstr.2c1d230283ecd79abc124faf038152e8,Pinning,
attr.2c1d230283ecd79abc124faf038152e8,Pinning,
ldstr.527088625d0e59325f4d170b826d4271,Pipeworkin' cameras. Maybe there's a blind spot...,
const.281a66b1f4a1ded6214bdbd1a35f8e1f,Pirates,
ldstr.281a66b1f4a1ded6214bdbd1a35f8e1f,Pirates,
ldstr.dcf858c7972ce9f392f339e5cadae6ad,Pirates Animals,
ldstr.69b0e09bc6e8cd939d728505b699de9a,Pirates Crag,
ldstr.19a7d03e35f0f23934280937cbe8e72e,Pirates Jet Ski,
ldstr.76885f9977561b26498976c020a6a438,Pirates Outskirts,
ldstr.a64bfc68362f658e9e9347600e9db9f7,Pirates Raid,
ldstr.8a07371b34bd92d6ad2927752ac3820a,Pirates vs Black Eels Jet-to-jet Battle X,
ldstr.5b19cc07c952e92ef38913619176dae3,Pirates vs Black Eels Jet-to-jet Battle Y,
ldstr.061e89d4351b5f0e00d0ae8429acb5a7,Pirates vs Merchants Jet-to-ship Battle X,
ldstr.6f3ea71f95652fcfa7bc4186f4e9fac6,Pirates vs Merchants Jet-to-ship Battle Y,
